,R,L
61710,-103,-51
61711,57,-1
61712,33,3
61713,6,-59
61714,-49,-5
61715,27,45
61716,-6,-50
61717,-19,50
61718,37,-17
61719,57,-63
61720,-131,-5
61721,-84,31
61722,101,-76
61723,95,101
61724,-114,-80
61725,45,-19
61726,30,91
61727,3,65
61728,-80,-61
61729,-51,-80
61730,23,-72
61731,4,-3
61732,36,49
61733,11,118
61734,61,10
61735,-71,-65
61736,-15,-11
61737,65,79
61738,-85,-92
61739,-90,-185
61740,-95,33
61741,61,76
61742,113,2
61743,-10,-49
61744,-131,23
61745,12,22
61746,57,46
61747,-15,-79
61748,43,27
61749,3,45
61750,55,-40
61751,15,68
61752,-29,140
61753,82,21
61754,57,-67
61755,-11,-31
61756,-78,19
61757,47,127
61758,160,74
61759,54,-6
61760,-16,-2
61761,37,42
61762,20,-20
61763,-105,71
61764,-27,-6
61765,91,-98
61766,-98,-118
61767,-19,42
61768,67,102
61769,101,85
61770,-105,-64
61771,-81,-130
61772,-10,16
61773,11,-10
61774,-20,-76
61775,-81,16
61776,-14,22
61777,-30,-67
61778,14,-28
61779,-46,-3
61780,35,-1
61781,-49,-26
61782,32,-19
61783,-50,12
61784,-24,31
61785,46,-42
61786,20,-34
61787,-20,69
61788,73,72
61789,-20,-24
61790,-150,-142
61791,40,-30
61792,148,168
61793,-40,26
61794,-99,-113
61795,-50,-53
61796,17,-38
61797,24,36
61798,-66,-6
61799,-21,20
61800,64,-30
61801,53,-2
61802,-45,-3
61803,-91,22
61804,31,35
61805,64,-54
61806,17,48
61807,-18,32
61808,11,-32
61809,-26,-9
61810,14,7
61811,-1,-4
61812,31,19
61813,-9,19
61814,-21,-41
61815,-56,-26
61816,49,19
61817,95,24
61818,-53,53
61819,-39,11
61820,44,-34
61821,26,-26
61822,-53,-16
61823,-11,51
61824,-8,51
61825,61,-84
61826,71,-23
61827,7,110
61828,-46,125
61829,96,-32
61830,35,-92
61831,-46,17
61832,-28,-6
61833,73,83
61834,-4,44
61835,40,-44
61836,41,5
61837,8,61
61838,-25,6
61839,-43,-50
61840,-18,-18
61841,22,-33
61842,-28,-25
61843,23,20
61844,-29,50
61845,-46,-26
61846,61,-29
61847,73,20
61848,-80,-9
61849,-95,-27
61850,-39,-76
61851,1,-40
61852,39,45
61853,58,43
61854,-87,-47
61855,-97,-44
61856,28,-7
61857,133,33
61858,7,84
61859,-68,2
61860,41,-7
61861,33,-38
61862,-73,-3
61863,21,39
61864,69,50
61865,-18,10
61866,-69,-52
61867,57,-21
61868,-8,-7
61869,-56,-15
61870,-18,-19
61871,43,9
61872,-55,-59
61873,-13,23
61874,25,4
61875,-21,-20
61876,-20,-28
61877,10,-21
61878,-28,42
61879,1,-19
61880,73,7
61881,-33,4
61882,-33,18
61883,35,-19
61884,-107,-76
61885,-8,-17
61886,28,5
61887,77,61
61888,21,39
61889,45,32
61890,-50,-8
61891,-30,-63
61892,6,39
61893,-31,-68
61894,20,13
61895,23,50
61896,30,12
61897,-108,-62
61898,4,-20
61899,114,89
61900,37,0
61901,-32,50
61902,-31,-31
61903,-23,-30
61904,-45,-69
61905,83,-8
61906,71,70
61907,-40,19
61908,-99,-12
61909,10,-3
61910,86,-2
61911,23,21
61912,-3,-12
61913,-97,-24
61914,-138,-37
61915,26,-33
61916,58,-12
61917,68,14
61918,-48,24
61919,6,18
61920,-18,16
61921,5,-15
61922,-40,-70
61923,9,-1
61924,36,87
61925,-9,71
61926,20,-12
61927,26,-75
61928,0,9
61929,48,36
61930,21,72
61931,18,58
61932,-8,1
61933,29,-46
61934,4,-31
61935,-4,40
61936,47,66
61937,71,46
61938,-55,-64
61939,-42,-36
61940,-5,6
61941,15,37
61942,59,26
61943,50,56
61944,-68,-49
61945,-62,-56
61946,-11,-12
61947,54,9
61948,51,45
61949,-13,6
61950,-98,-57
61951,-20,-20
61952,39,18
61953,-14,-38
61954,-49,-26
61955,-10,-14
61956,-15,-10
61957,-15,21
61958,28,-11
61959,33,-39
61960,14,26
61961,-63,53
61962,2,-19
61963,5,-51
61964,-33,-72
61965,-24,46
61966,1,46
61967,55,-15
61968,21,-36
61969,-70,-29
61970,-54,26
61971,40,27
61972,77,-11
61973,-26,-48
61974,-88,-16
61975,-68,27
61976,86,49
61977,95,-43
61978,-49,23
61979,-9,27
61980,54,9
61981,33,56
61982,-32,-29
61983,-55,-37
61984,53,7
61985,69,15
61986,-52,10
61987,-20,-29
61988,-46,-16
61989,3,21
61990,42,-25
61991,-41,-40
61992,-100,4
61993,59,-5
61994,60,34
61995,-18,14
61996,-22,-24
61997,-18,-11
61998,65,-25
61999,4,35
62000,-44,52
62001,-10,-39
62002,18,-23
62003,61,45
62004,23,20
62005,-75,-5
62006,28,22
62007,42,8
62008,15,-8
62009,-5,-8
62010,1,64
62011,-32,-20
62012,28,-15
62013,13,3
62014,41,-4
62015,16,24
62016,-71,42
62017,-35,-26
62018,33,-83
62019,-12,-17
62020,-9,52
62021,0,5
62022,-44,-20
62023,-15,-31
62024,2,-5
62025,23,5
62026,70,36
62027,0,64
62028,-91,-65
62029,-28,-77
62030,57,52
62031,21,12
62032,-12,-19
62033,-15,6
62034,-18,-14
62035,-62,-67
62036,32,11
62037,40,18
62038,-9,35
62039,-67,-14
62040,-53,-92
62041,6,-24
62042,9,28
62043,39,1
62044,-25,1
62045,40,69
62046,79,69
62047,12,-18
62048,-70,-44
62049,-6,-46
62050,1,25
62051,34,34
62052,27,50
62053,-6,-25
62054,-45,-13
62055,25,1
62056,1,-14
62057,25,43
62058,13,24
62059,-28,-23
62060,-7,-81
62061,12,40
62062,-9,-3
62063,-39,-19
62064,10,24
62065,5,6
62066,29,-12
62067,-34,-35
62068,-6,5
62069,-30,48
62070,-14,-10
62071,32,-53
62072,16,-7
62073,-26,13
62074,-1,44
62075,-2,29
62076,-18,-78
62077,20,-26
62078,81,50
62079,-25,48
62080,-11,20
62081,11,10
62082,40,-29
62083,-9,0
62084,21,2
62085,11,33
62086,-15,22
62087,2,-1
62088,18,22
62089,-12,-4
62090,-54,-57
62091,-22,-63
62092,52,35
62093,45,63
62094,-88,-30
62095,-62,-79
62096,31,11
62097,-29,-15
62098,-1,4
62099,4,22
62100,4,-33
62101,-9,-27
62102,10,10
62103,-32,13
62104,-4,-3
62105,-1,-4
62106,-3,2
62107,3,-64
62108,-43,-26
62109,-6,57
62110,-4,21
62111,8,-30
62112,35,19
62113,5,1
62114,-53,-38
62115,-36,4
62116,26,17
62117,25,-6
62118,44,0
62119,-9,7
62120,-53,-38
62121,-5,24
62122,64,16
62123,13,11
62124,-36,-9
62125,-19,-12
62126,-19,-13
62127,19,4
62128,31,10
62129,-12,29
62130,45,18
62131,13,-3
62132,6,26
62133,33,68
62134,38,25
62135,-2,-57
62136,-34,-27
62137,-2,21
62138,-4,26
62139,9,-12
62140,-5,-24
62141,-4,-22
62142,-34,-11
62143,-15,6
62144,30,21
62145,-11,-29
62146,-15,-13
62147,27,20
62148,-32,-23
62149,-18,-9
62150,43,10
62151,-21,49
62152,7,8
62153,76,5
62154,4,14
62155,-45,-12
62156,-25,-6
62157,16,5
62158,17,17
62159,-12,-5
62160,19,2
62161,-14,-10
62162,-23,-17
62163,-19,-26
62164,35,17
62165,9,36
62166,-19,-12
62167,24,1
62168,-36,-13
62169,-45,-63
62170,39,21
62171,30,26
62172,-18,9
62173,-34,-47
62174,1,7
62175,-15,39
62176,23,-10
62177,64,-9
62178,-42,-11
62179,-58,-22
62180,35,3
62181,43,15
62182,-15,-10
62183,-24,4
62184,0,-10
62185,17,0
62186,29,52
62187,3,-17
62188,-4,-9
62189,-16,16
62190,-6,-1
62191,-13,-25
62192,-12,-25
62193,-3,-22
62194,-9,21
62195,13,23
62196,9,-16
62197,-9,14
62198,26,29
62199,45,1
62200,-22,-7
62201,-15,22
62202,17,-29
62203,-9,-4
62204,-24,18
62205,6,7
62206,11,14
62207,1,-7
62208,-32,-41
62209,1,-3
62210,-11,22
62211,59,37
62212,48,-12
62213,-53,-17
62214,-34,3
62215,35,11
62216,0,-14
62217,-36,-29
62218,-19,-11
62219,-4,3
62220,1,25
62221,-11,-17
62222,2,-49
62223,-8,-25
62224,-30,0
62225,-4,16
62226,17,31
62227,-9,-36
62228,-1,-36
62229,-42,7
62230,-4,27
62231,57,20
62232,10,2
62233,-4,9
62234,-16,-8
62235,-3,-49
62236,-14,7
62237,-12,21
62238,25,26
62239,-2,-27
62240,-4,-21
62241,-33,-14
62242,-1,3
62243,12,4
62244,-1,4
62245,-26,-12
62246,28,-1
62247,38,11
62248,-38,-16
62249,-23,-2
62250,28,36
62251,49,-1
62252,7,2
62253,-17,14
62254,5,-4
62255,-22,6
62256,24,40
62257,1,-32
62258,-9,-32
62259,-10,11
62260,27,4
62261,-24,35
62262,27,24
62263,56,2
62264,-19,-2
62265,-5,4
62266,-24,-41
62267,-8,-22
62268,-19,-1
62269,-8,10
62270,29,27
62271,33,17
62272,-5,20
62273,-14,-47
62274,-23,-30
62275,6,4
62276,6,25
62277,-4,-6
62278,0,-3
62279,2,-12
62280,-15,-13
62281,-9,44
62282,56,36
62283,28,16
62284,-26,-14
62285,6,-21
62286,-18,-13
62287,-35,8
62288,3,18
62289,48,1
62290,-1,0
62291,-4,11
62292,-1,-6
62293,-29,-30
62294,-1,11
62295,6,30
62296,10,-15
62297,-18,-28
62298,-38,-15
62299,22,2
62300,29,33
62301,18,25
62302,-5,-13
62303,-9,-11
62304,-7,13
62305,11,13
62306,14,2
62307,-22,-5
62308,-23,-43
62309,-17,-22
62310,2,-4
62311,-12,-9
62312,10,20
62313,14,15
62314,20,8
62315,-10,-5
62316,-26,-10
62317,10,-2
62318,19,1
62319,19,13
62320,8,6
62321,-32,2
62322,15,19
62323,43,22
62324,-9,-17
62325,-26,-22
62326,-9,25
62327,4,-11
62328,-17,-6
62329,29,6
62330,1,3
62331,-21,4
62332,-14,-15
62333,14,9
62334,11,0
62335,1,-3
62336,-7,2
62337,-11,8
62338,-13,-26
62339,-1,-4
62340,-20,-15
62341,0,-13
62342,-19,-22
62343,-19,-18
62344,-9,9
62345,5,3
62346,-5,-4
62347,-20,-26
62348,4,-19
62349,2,8
62350,7,15
62351,24,3
62352,-8,13
62353,-9,-5
62354,-7,-18
62355,-22,-30
62356,-22,-21
62357,-5,8
62358,-5,-9
62359,9,-9
62360,3,6
62361,-26,5
62362,7,-12
62363,12,-4
62364,-21,4
62365,9,-11
62366,0,-2
62367,-8,17
62368,23,-6
62369,-3,-5
62370,-4,-4
62371,23,15
62372,20,37
62373,14,8
62374,-2,-25
62375,-24,-6
62376,-25,-12
62377,22,-10
62378,-8,26
62379,-3,24
62380,21,-14
62381,-8,-12
62382,-7,7
62383,25,22
62384,15,5
62385,-23,-4
62386,14,3
62387,4,-1
62388,4,8
62389,-1,12
62390,15,3
62391,-3,-8
62392,5,6
62393,17,26
62394,-1,-2
62395,-9,-2
62396,-9,-2
62397,28,-2
62398,29,16
62399,-16,30
62400,-5,-14
62401,-13,-13
62402,-3,12
62403,28,15
62404,-8,-20
62405,-40,-34
62406,-29,-9
62407,16,22
62408,51,2
62409,1,12
62410,-34,-1
62411,-5,-8
62412,14,-15
62413,-15,-3
62414,10,7
62415,19,19
62416,-4,-6
62417,-3,-19
62418,9,9
62419,-6,6
62420,-18,5
62421,9,-20
62422,-12,-13
62423,-24,-14
62424,16,7
62425,23,1
62426,-11,7
62427,-17,-2
62428,-3,-7
62429,21,3
62430,0,37
62431,-27,3
62432,3,-45
62433,-21,-24
62434,-10,13
62435,20,15
62436,-12,2
62437,-20,-8
62438,12,-14
62439,10,6
62440,0,6
62441,-4,-6
62442,-11,2
62443,3,2
62444,12,-6
62445,-9,-15
62446,8,11
62447,-9,6
62448,-4,-3
62449,-13,-8
62450,16,15
62451,0,-4
62452,-18,-25
62453,-5,8
62454,1,13
62455,14,-6
62456,13,-6
62457,-20,4
62458,-6,-7
62459,1,-6
62460,11,2
62461,19,11
62462,1,17
62463,-6,-9
62464,-10,-5
62465,-20,9
62466,29,-12
62467,13,-7
62468,-19,22
62469,7,11
62470,17,-1
62471,0,-3
62472,3,-1
62473,-19,10
62474,1,0
62475,35,-3
62476,1,4
62477,-20,-2
62478,-14,-12
62479,-6,-9
62480,10,1
62481,-3,3
62482,2,11
62483,-4,-4
62484,-9,-12
62485,-11,-10
62486,10,-10
62487,3,14
62488,-3,16
62489,4,2
62490,-1,-9
62491,-4,-21
62492,0,-3
62493,5,25
62494,3,-2
62495,-13,-3
62496,-5,-16
62497,5,-10
62498,2,14
62499,0,15
62500,-4,7
62501,4,-26
62502,-16,-19
62503,0,9
62504,25,23
62505,-13,16
62506,0,-23
62507,12,-9
62508,-7,-4
62509,-10,4
62510,0,12
62511,13,11
62512,21,-14
62513,-12,6
62514,-3,2
62515,2,-14
62516,-2,-2
62517,14,8
62518,17,18
62519,-16,-2
62520,-11,0
62521,3,0
62522,9,-15
62523,9,8
62524,-1,9
62525,-15,-15
62526,-5,-13
62527,-2,4
62528,2,-3
62529,2,8
62530,-13,1
62531,8,-21
62532,-8,-1
62533,-10,1
62534,-8,7
62535,6,-11
62536,-22,-27
62537,-32,-22
62538,2,3
62539,43,15
62540,-5,20
62541,-14,-4
62542,16,-12
62543,-12,0
62544,-12,11
62545,25,4
62546,21,15
62547,-18,0
62548,-30,-26
62549,-1,-9
62550,16,-8
62551,-6,16
62552,-3,1
62553,20,14
62554,-10,-4
62555,-15,-32
62556,8,-1
62557,11,13
62558,0,17
62559,-13,1
62560,-3,-16
62561,0,-1
62562,9,13
62563,11,-13
62564,-18,3
62565,-3,12
62566,9,-14
62567,-7,-5
62568,6,2
62569,6,1
62570,0,0
62571,-19,15
62572,9,3
62573,2,-18
62574,-1,-11
62575,8,13
62576,-11,3
62577,-9,-14
62578,-3,4
62579,11,11
62580,1,-6
62581,-10,1
62582,-19,-5
62583,-11,-11
62584,2,-11
62585,-6,-8
62586,4,4
62587,14,4
62588,-1,21
62589,-8,-1
62590,1,-12
62591,-2,-7
62592,21,20
62593,-5,12
62594,-5,2
62595,-3,-18
62596,14,3
62597,0,16
62598,13,-11
62599,-12,-16
62600,-25,3
62601,2,4
62602,0,-4
62603,0,0
62604,6,-9
62605,-4,-2
62606,-6,6
62607,-2,3
62608,9,3
62609,11,11
62610,2,-2
62611,-13,-11
62612,-6,5
62613,6,5
62614,5,4
62615,6,7
62616,14,9
62617,-5,5
62618,-15,-11
62619,0,0
62620,13,13
62621,9,-4
62622,11,17
62623,2,9
62624,-10,-19
62625,-10,0
62626,2,17
62627,19,7
62628,0,-10
62629,-6,-12
62630,-1,-1
62631,10,18
62632,-5,-4
62633,8,3
62634,-4,-3
62635,1,2
62636,1,0
62637,-2,9
62638,-7,-9
62639,-4,-15
62640,0,-6
62641,8,10
62642,10,-1
62643,-6,-12
62644,-16,3
62645,0,-2
62646,21,-3
62647,1,8
62648,-18,-10
62649,-7,-10
62650,6,-6
62651,7,-9
62652,-5,2
62653,-7,-2
62654,4,1
62655,0,-6
62656,-18,-21
62657,-14,-3
62658,13,12
62659,8,-2
62660,-13,-3
62661,-12,-13
62662,7,-5
62663,9,-4
62664,-1,-2
62665,-27,-5
62666,-3,-5
62667,11,-7
62668,-6,-9
62669,-8,-4
62670,-5,7
62671,5,3
62672,11,-3
62673,-2,-11
62674,-9,-10
62675,-10,6
62676,11,11
62677,-2,2
62678,-9,-17
62679,-2,7
62680,-1,2
62681,6,-11
62682,10,4
62683,1,10
62684,-9,6
62685,-3,-17
62686,6,-6
62687,-22,-9
62688,-7,2
62689,11,19
62690,8,-5
62691,-19,1
62692,-7,-8
62693,8,-2
62694,5,-3
62695,-13,6
62696,0,2
62697,-15,-17
62698,-4,-4
62699,5,7
62700,5,0
62701,-12,2
62702,-2,-2
62703,9,-4
62704,-5,-4
62705,-7,4
62706,11,1
62707,0,0
62708,6,5
62709,-3,7
62710,4,8
62711,23,11
62712,4,1
62713,-18,-15
62714,-6,1
62715,8,12
62716,16,8
62717,5,9
62718,-8,-6
62719,-1,6
62720,11,3
62721,-1,-1
62722,-10,-1
62723,-2,-3
62724,7,-1
62725,13,10
62726,3,8
62727,-5,-8
62728,-12,-3
62729,5,-2
62730,22,18
62731,6,18
62732,-11,-16
62733,-6,-17
62734,-8,-4
62735,7,14
62736,9,11
62737,-8,1
62738,-2,-5
62739,-3,-13
62740,-10,-16
62741,-8,10
62742,11,5
62743,6,1
62744,-24,-12
62745,-8,-15
62746,10,-2
62747,5,10
62748,-2,1
62749,-14,2
62750,-9,-9
62751,6,-12
62752,16,14
62753,6,15
62754,-5,3
62755,-4,1
62756,-2,-8
62757,8,-2
62758,-2,-5
62759,-8,6
62760,2,3
62761,11,0
62762,-4,0
62763,-13,-8
62764,13,0
62765,-5,-4
62766,-8,0
62767,3,8
62768,6,0
62769,1,6
62770,-1,1
62771,7,-1
62772,2,-6
62773,2,14
62774,-3,2
62775,-3,-9
62776,-5,2
62777,15,-4
62778,2,12
62779,-8,5
62780,3,-1
62781,-6,-9
62782,4,-7
62783,-3,3
62784,1,4
62785,1,-4
62786,-17,-15
62787,-2,3
62788,8,6
62789,5,11
62790,2,8
62791,-6,-9
62792,-9,-14
62793,4,-8
62794,9,5
62795,-10,4
62796,-4,2
62797,-1,5
62798,6,-9
62799,-15,-14
62800,2,4
62801,14,7
62802,-7,12
62803,-1,-8
62804,2,-14
62805,12,5
62806,-7,10
62807,-3,-8
62808,-18,-10
62809,-9,-3
62810,7,-2
62811,7,1
62812,10,4
62813,-6,-4
62814,-21,-4
62815,-4,0
62816,15,-3
62817,0,-5
62818,-18,-16
62819,-9,1
62820,5,-3
62821,-3,-10
62822,4,-2
62823,-4,13
62824,-5,-5
62825,0,-5
62826,3,4
62827,-4,-3
62828,-9,0
62829,11,-7
62830,5,-6
62831,-13,2
62832,-5,8
62833,-7,-13
62834,-10,-3
62835,16,-1
62836,5,3
62837,-7,6
62838,-7,4
62839,1,-10
62840,1,2
62841,23,7
62842,7,-3
62843,-12,6
62844,-5,8
62845,19,5
62846,20,8
62847,-2,4
62848,-5,5
62849,-11,-5
62850,-13,-6
62851,-3,-6
62852,14,-5
62853,-12,4
62854,-13,0
62855,7,-1
62856,-3,2
62857,13,8
62858,10,2
62859,-5,3
62860,-8,-1
62861,-2,1
62862,4,-5
62863,-9,-9
62864,-14,-4
62865,3,5
62866,13,12
62867,-1,-1
62868,-2,-5
62869,-5,-7
62870,-7,-13
62871,3,0
62872,-1,-1
62873,-15,0
62874,2,-3
62875,-2,-2
62876,13,6
62877,12,11
62878,1,6
62879,-7,-7
62880,-4,-10
62881,3,3
62882,6,0
62883,5,5
62884,-10,5
62885,-7,-2
62886,13,-7
62887,9,2
62888,10,0
62889,-11,-9
62890,-9,-6
62891,0,9
62892,3,-2
62893,5,-1
62894,-3,-1
62895,-8,-1
62896,-5,4
62897,4,4
62898,-1,-7
62899,-6,-3
62900,-8,1
62901,0,-4
62902,9,3
62903,-10,-1
62904,-10,-6
62905,-5,-8
62906,-7,-11
62907,-7,-2
62908,8,-2
62909,4,-5
62910,-10,4
62911,-5,2
62912,15,5
62913,3,7
62914,-12,-3
62915,-2,-7
62916,-6,-3
62917,9,4
62918,12,8
62919,-9,4
62920,-8,-13
62921,-2,-3
62922,-4,4
62923,9,3
62924,7,11
62925,9,7
62926,5,-7
62927,-3,-4
62928,-6,1
62929,5,4
62930,1,0
62931,-2,2
62932,4,6
62933,2,4
62934,1,0
62935,9,13
62936,12,6
62937,10,5
62938,0,4
62939,-2,8
62940,4,9
62941,9,8
62942,6,-2
62943,1,7
62944,9,11
62945,3,0
62946,3,0
62947,11,11
62948,1,-1
62949,-8,-3
62950,3,-2
62951,4,-1
62952,1,11
62953,9,11
62954,9,10
62955,5,5
62956,-3,-4
62957,7,1
62958,6,3
62959,1,11
62960,24,11
62961,-3,-2
62962,-12,1
62963,8,12
62964,12,5
62965,7,-6
62966,-1,5
62967,-8,13
62968,1,-7
62969,-8,-19
62970,-7,-11
62971,-11,-7
62972,-8,-4
62973,-10,-14
62974,-19,-20
62975,-13,-22
62976,-22,-18
62977,-31,-20
62978,-13,-14
62979,-8,-21
62980,-34,-26
62981,-34,-28
62982,-20,-24
62983,-18,-18
62984,-22,-18
62985,-27,-32
62986,-25,-27
62987,-22,-19
62988,-17,-25
62989,-19,-23
62990,-27,-20
62991,-12,-24
62992,-22,-19
62993,-18,-18
62994,-14,-18
62995,-9,-11
62996,-9,-11
62997,-12,-3
62998,0,-3
62999,0,-5
63000,5,2
63001,7,6
63002,11,9
63003,11,4
63004,14,18
63005,16,21
63006,13,14
63007,22,18
63008,24,22
63009,17,16
63010,18,15
63011,20,21
63012,14,15
63013,26,28
63014,31,33
63015,26,24
63016,25,24
63017,29,27
63018,26,24
63019,24,33
63020,27,35
63021,34,28
63022,26,20
63023,7,11
63024,9,17
63025,16,23
63026,14,19
63027,20,13
63028,16,10
63029,-4,12
63030,4,7
63031,5,5
63032,3,0
63033,-2,-1
63034,-3,0
63035,-5,-5
63036,-5,2
63037,-5,-1
63038,-5,-8
63039,-14,-15
63040,-21,-19
63041,-15,-14
63042,-4,-7
63043,-16,-18
63044,-18,-22
63045,-19,-18
63046,-16,-16
63047,-23,-23
63048,-26,-29
63049,-27,-25
63050,-16,-19
63051,-20,-24
63052,-16,-21
63053,-13,-14
63054,-18,-15
63055,-11,-17
63056,-9,-17
63057,-27,-19
63058,-17,-22
63059,-6,-7
63060,-1,-5
63061,-10,-11
63062,-17,-21
63063,-16,-10
63064,3,5
63065,15,14
63066,4,8
63067,-4,-7
63068,-4,-6
63069,6,2
63070,1,5
63071,5,8
63072,13,4
63073,5,3
63074,-1,4
63075,6,12
63076,14,10
63077,5,9
63078,11,14
63079,9,8
63080,3,9
63081,11,6
63082,12,12
63083,9,12
63084,14,17
63085,9,13
63086,8,7
63087,7,8
63088,6,12
63089,8,10
63090,10,12
63091,10,3
63092,12,4
63093,13,13
63094,3,20
63095,12,16
63096,10,4
63097,0,-1
63098,3,-6
63099,-5,3
63100,-7,3
63101,0,-1
63102,-2,-3
63103,3,-5
63104,-11,-6
63105,-12,-3
63106,-5,-4
63107,-3,-6
63108,-8,-9
63109,-15,-14
63110,-15,-14
63111,-9,-9
63112,-1,-2
63113,-7,-8
63114,-17,-15
63115,-12,-12
63116,-12,-16
63117,-16,-13
63118,-10,-13
63119,-15,-12
63120,-14,-12
63121,-12,-13
63122,-13,-16
63123,-6,-5
63124,0,0
63125,-4,-3
63126,-2,-6
63127,-5,-6
63128,-6,-2
63129,3,-6
63130,-4,-2
63131,-8,-4
63132,4,3
63133,7,3
63134,5,10
63135,6,0
63136,8,5
63137,5,6
63138,1,-1
63139,5,4
63140,12,8
63141,4,7
63142,4,5
63143,5,7
63144,3,2
63145,9,6
63146,19,12
63147,6,13
63148,4,6
63149,7,3
63150,9,6
63151,9,11
63152,7,12
63153,7,7
63154,10,10
63155,12,11
63156,13,7
63157,11,9
63158,0,1
63159,-7,-3
63160,-6,6
63161,8,-1
63162,8,4
63163,0,3
63164,-8,2
63165,-1,4
63166,2,3
63167,-4,-4
63168,-7,-2
63169,-3,-4
63170,-3,-6
63171,-2,3
63172,-2,2
63173,-10,-6
63174,-2,-8
63175,-8,-5
63176,-7,-3
63177,-7,-9
63178,-10,-12
63179,-8,-5
63180,-4,-7
63181,-9,-8
63182,-7,-11
63183,-10,-6
63184,-4,-3
63185,0,-1
63186,-5,-11
63187,-6,-4
63188,-4,-3
63189,-9,-9
63190,-12,-11
63191,-3,-10
63192,-1,0
63193,-3,1
63194,-4,-1
63195,-5,-4
63196,3,0
63197,-1,2
63198,-4,-4
63199,0,0
63200,4,6
63201,3,-1
63202,2,-8
63203,-8,2
63204,-1,2
63205,6,0
63206,7,1
63207,-1,-6
63208,-5,-1
63209,6,4
63210,-5,0
63211,-1,2
63212,9,4
63213,6,2
63214,1,6
63215,-4,-1
63216,2,-1
63217,7,0
63218,-1,3
63219,2,4
63220,2,2
63221,-4,-5
63222,0,1
63223,1,6
63224,2,2
63225,6,1
63226,3,5
63227,1,2
63228,-3,3
63229,-4,-5
63230,1,1
63231,3,2
63232,-2,-3
63233,-2,-3
63234,-8,-3
63235,-7,-2
63236,1,-4
63237,2,-3
63238,-2,-2
63239,-6,-4
63240,-7,-8
63241,-3,-2
63242,1,3
63243,7,2
63244,0,0
63245,-13,-4
63246,3,1
63247,8,4
63248,1,1
63249,-1,5
63250,-3,0
63251,-6,-5
63252,-5,-5
63253,2,1
63254,-2,-1
63255,-4,0
63256,1,3
63257,8,2
63258,-6,-4
63259,-7,3
63260,9,6
63261,6,1
63262,0,-4
63263,-3,-4
63264,7,7
63265,5,11
63266,-2,7
63267,6,1
63268,8,0
63269,3,2
63270,3,3
63271,4,5
63272,3,6
63273,7,2
63274,10,2
63275,5,9
63276,1,8
63277,9,5
63278,9,5
63279,2,5
63280,3,4
63281,-1,3
63282,4,-4
63283,-2,3
63284,3,5
63285,4,-2
63286,1,-1
63287,5,8
63288,10,7
63289,4,-6
63290,-6,2
63291,1,5
63292,4,-3
63293,0,-8
63294,-1,0
63295,3,4
63296,-4,-1
63297,-4,0
63298,5,-1
63299,-4,-4
63300,-8,-6
63301,-10,-8
63302,-3,-1
63303,-2,-4
63304,-3,-6
63305,-5,-2
63306,-7,-4
63307,-4,-9
63308,-10,-10
63309,-12,-6
63310,-9,-6
63311,-6,-9
63312,-7,-10
63313,-6,-11
63314,-16,-11
63315,-13,-10
63316,-10,-13
63317,-11,-11
63318,-7,-9
63319,-3,-6
63320,-7,-6
63321,-6,-11
63322,-4,-9
63323,-10,-10
63324,-9,-13
63325,-6,-4
63326,-9,-5
63327,-11,-8
63328,-11,-12
63329,-6,-10
63330,-4,-4
63331,-3,0
63332,-7,-4
63333,-7,-5
63334,-3,-2
63335,7,1
63336,4,5
63337,-7,-1
63338,-4,-3
63339,4,-1
63340,0,3
63341,-3,-1
63342,6,3
63343,4,6
63344,1,3
63345,4,7
63346,7,8
63347,8,6
63348,5,4
63349,0,2
63350,2,9
63351,4,6
63352,7,10
63353,13,8
63354,16,10
63355,9,14
63356,7,11
63357,4,2
63358,6,5
63359,9,8
63360,6,8
63361,7,5
63362,7,11
63363,9,8
63364,6,5
63365,7,8
63366,6,7
63367,7,7
63368,0,5
63369,0,5
63370,7,1
63371,11,7
63372,5,9
63373,3,13
63374,7,11
63375,6,0
63376,3,5
63377,4,4
63378,0,1
63379,-11,-3
63380,-2,-5
63381,2,-2
63382,2,-2
63383,-6,-5
63384,-8,-1
63385,-3,-2
63386,-6,-9
63387,-10,-10
63388,0,-6
63389,-5,-6
63390,-10,-7
63391,-5,-5
63392,-6,-6
63393,-7,-7
63394,-7,-11
63395,-10,-10
63396,-8,-9
63397,-5,-10
63398,-10,-11
63399,-6,-10
63400,-7,-9
63401,-5,-4
63402,-6,-4
63403,-4,-2
63404,-2,-4
63405,-4,-3
63406,-6,-5
63407,-5,-4
63408,0,-3
63409,-2,-1
63410,1,2
63411,0,-2
63412,3,3
63413,2,2
63414,-3,1
63415,0,0
63416,8,5
63417,5,7
63418,3,5
63419,3,4
63420,5,4
63421,4,3
63422,5,3
63423,12,9
63424,10,10
63425,7,6
63426,7,2
63427,-1,7
63428,5,7
63429,8,2
63430,4,3
63431,1,3
63432,3,1
63433,2,4
63434,1,5
63435,6,5
63436,4,3
63437,4,5
63438,1,-1
63439,0,0
63440,1,-2
63441,-3,-2
63442,-2,-4
63443,-3,-4
63444,-1,-2
63445,-2,1
63446,-6,-1
63447,-9,-7
63448,-5,-5
63449,-3,-5
63450,-5,-10
63451,-9,-8
63452,-10,-8
63453,-4,-9
63454,-4,-3
63455,-3,-3
63456,-2,-7
63457,-10,-10
63458,-7,-4
